#id_sr	time_taken	num_proccess
1004	1.6e-05	1
1005	1.6e-05	2
1006	3e-06	1
1007	3e-06	2
1008	3e-06	1
1009	3e-06	7
1010	3e-06	1
1011	3e-06	1
1012	3e-06	1
1013	3e-06	3
1014	3e-06	4
1015	3e-06	1
1016	3e-06	2
1017	3e-06	4
1018	3e-06	3
1019	3e-06	4
1020	3e-06	4
1021	3e-06	3
1022	3e-06	2
1023	3e-06	2
1024	4e-06	1
1025	3e-06	1
1026	3e-06	1
1027	3e-06	2
1028	3e-06	1
1029	3e-06	1
1030	3e-06	1
1031	3e-06	3
1032	3e-06	1
1033	3e-06	1
1034	3e-06	3
1035	3e-06	2
1036	3e-06	3
1037	3e-06	5
1038	3e-06	3
1039	3e-06	1
1040	3e-06	2
1041	3e-06	1
1042	3e-06	1
1043	1.7e-05	1
1044	3e-06	1
1045	3e-06	2
1046	2.1e-05	1
1047	1.1e-05	1
1048	1.1e-05	4
1049	3e-06	1
1050	3e-06	1
1051	3e-06	2
1052	5e-06	1
1053	5e-06	1
1054	3e-06	1
1055	5e-06	1
1056	5e-06	2
1057	5e-06	2
1058	1e-05	1
1059	3e-06	1
1060	3e-06	4
1061	3e-06	1
1062	3e-06	1
1063	3e-06	1
1064	4e-06	1
1065	1.1e-05	1
1066	1.2e-05	1
1067	3e-06	1
1068	3e-06	1
1069	1.7e-05	1
1070	1.7e-05	2
1071	3e-06	1
1072	3e-06	1
1073	6e-06	1
1074	6e-06	3
1075	5e-06	1
1076	5e-06	1
1077	1.1e-05	1
1078	1.4e-05	1
1079	3e-06	1
1080	3e-06	3
1081	3e-06	1
1082	8e-06	1
1083	8e-06	2
1084	1e-05	1
1085	1.1e-05	1
1086	1.2e-05	1
1087	3e-06	1
1088	9e-06	1
1089	3e-06	1
1090	3e-06	3
1091	5e-06	1
1092	5e-06	2
1093	9e-06	1
1094	1e-05	1
1095	1e-05	2
1096	1e-05	2
1097	1e-05	2
1098	3e-06	1
1099	3e-06	2
1100	3e-06	2
1101	3e-06	1
1102	3e-06	3
1103	3e-06	3
1104	3e-06	2
1105	5e-06	1
1106	3e-06	1
1107	2e-06	1
1108	2e-06	2
1109	6e-06	1
1110	1.1e-05	1
1111	3e-06	1
1112	3e-06	3
1113	5e-06	1
1114	8e-06	1
1115	5e-06	1
1116	3e-06	1
1117	3e-06	2
1118	3e-06	3
1119	3e-06	1
1120	3e-06	1
1121	9e-06	1
1122	3e-06	1
1123	3e-06	1
1124	3e-06	3
1125	3e-06	2
1126	3e-06	1
1127	3e-06	1
1128	3e-06	1
1129	3e-06	1
1130	3e-06	2
1131	3e-06	1
1132	3e-06	2
1133	3e-06	2
1134	3e-06	4
1135	3e-06	1
1136	3e-06	3
1137	3e-06	1
1138	3e-06	1
1139	3e-06	1
1140	3e-06	2
1141	3e-06	2
1142	3e-06	1
1143	3e-06	1
1144	3e-06	2
1145	3e-06	11
1146	3e-06	1
1147	3e-06	1
1148	3e-06	1
1149	4e-06	1
1150	2.3e-05	1
1151	2.3e-05	2
1152	5e-06	1
1153	2.3e-05	1
1154	4e-06	1
1155	4e-06	1
1156	4e-06	4
1157	1.5e-05	1
1158	1.5e-05	4
1159	7e-06	1
1160	1.5e-05	1
1161	1.5e-05	2
1162	5e-06	1
1163	3e-06	1
1164	3e-06	7
1165	3e-06	3
1166	4e-06	1
1167	1e-05	1
1168	9e-06	1
1169	4e-06	1
1170	3e-06	1
1171	9e-06	1
1172	3e-06	1
1173	3e-06	6
1174	3e-06	4
1175	3e-06	9
1176	4e-06	1
1177	4e-06	1
1178	4e-06	1
1179	4e-06	7
1180	2.2e-05	1
1181	2.2e-05	2
1182	2.2e-05	6
1183	3e-06	1
1184	3e-06	1
1185	3e-06	3
1186	1.2e-05	1
1187	2.1e-05	1
1188	2.1e-05	3
1189	6e-06	1
1190	6e-06	2
1191	6e-06	3
1192	5e-06	1
1193	1.2e-05	1
1194	1.2e-05	2
1195	1e-05	1
1196	1.3e-05	1
1197	9e-06	1
1198	9e-06	2
1199	9e-06	5
1200	1.2e-05	1
1201	6e-06	1
1202	1e-05	1
1203	1e-05	4
1204	1.2e-05	1
1205	3e-06	1
1206	3e-06	5
1207	1.8e-05	1
1208	3e-06	1
1209	3e-06	1
1210	3e-06	2
1211	3e-06	2
1212	3e-06	1
1213	3e-06	1
1214	3e-06	1
1215	1.1e-05	1
1216	3e-06	1
1217	3e-06	2
1218	3e-06	2
1219	3e-06	2
1220	4e-06	1
1221	3e-06	1
1222	3e-06	3
1223	3e-06	2
1224	3e-06	2
1225	5e-06	1
1226	5e-06	2
1227	5e-06	4
1228	4e-06	1
1229	4e-06	2
1230	4e-06	1
1231	4e-06	2
1232	4e-06	3
1233	4e-06	2
1234	4e-06	2
1235	4e-06	4
1236	3e-06	1
1237	3e-06	1
1238	5e-06	1
1239	5e-06	2
1240	5e-06	2
1241	3e-06	1
1242	3e-06	3
1243	3e-06	1
1244	3e-06	2
1245	3e-06	2
1246	3e-06	2
1247	2e-06	1
1248	3e-06	1
1249	3e-06	2
1250	3e-06	1
1251	3e-06	3
1252	3e-06	1
1253	3e-06	2
1254	3e-06	1
1255	3e-06	3
1256	3e-06	2
1257	3e-06	1
1258	2e-06	1
1259	2e-06	5
1260	3e-06	1
1261	3e-06	2
1262	3e-06	1
1263	3e-06	3
1264	3e-06	1
1265	1.2e-05	1
1266	1.2e-05	3
1267	2e-06	1
1268	1.4e-05	1
1269	1.4e-05	3
1270	2e-06	1
1271	2e-06	2
1272	1.1e-05	1
1273	3e-06	1
1274	2e-06	1
1275	2e-06	2
1276	9e-06	1
1277	2e-06	1
1278	2e-06	1
1279	2e-06	1
1280	2e-06	1
1281	2e-06	2
1282	9e-06	1
1283	1.4e-05	1
1284	2e-06	1
1285	3e-06	1
1286	5e-06	1
1287	5e-06	3
1288	3e-06	1
1289	1.1e-05	1
1290	1.1e-05	2
1291	3e-06	1
1292	7e-06	1
1293	7e-06	2
1294	2e-06	1
1295	9e-06	1
1296	3e-06	1
1297	7e-06	1
1298	7e-06	2
1299	3e-06	1
1300	3e-06	1
1301	3e-06	3
1302	3e-06	7
1303	2e-06	1
1304	3e-06	1
1305	1e-05	1
1306	5e-06	1
1307	5e-06	2
1308	2e-06	1
1309	2e-06	4
1310	2e-06	2
1311	1e-05	1
1312	1e-05	5
1313	1e-05	2
1314	2e-06	1
1315	5e-06	1
1316	2e-06	1
1317	8e-06	1
1318	1.1e-05	1
1319	5e-06	1
1320	1e-05	1
1321	9e-06	1
1322	1.3e-05	1
1323	1.3e-05	2
1324	1.3e-05	2
1325	6e-06	1
1326	2e-06	1
1327	2e-06	7
1328	1.3e-05	1
1329	1.3e-05	2
1330	1.3e-05	2
1331	1.1e-05	1
1332	1.1e-05	3
1333	1.1e-05	3
1334	1.5e-05	1
1335	1.5e-05	2
1336	1.5e-05	3
1337	7e-06	1
1338	7e-06	2
1339	2e-06	1
1340	4e-06	1
1341	9e-06	1
1342	9e-06	3
1343	2e-06	1
1344	2e-06	3
1345	2e-06	1
1346	2e-06	1
1347	2e-06	3
1348	2e-06	1
1349	2e-06	4
1350	2e-06	3
1351	1e-05	1
1352	1e-05	2
1353	1e-05	4
1354	2e-06	1
1355	8e-06	1
1356	8e-06	3
1357	8e-06	1
1358	8e-06	5
1359	2e-06	1
1360	2e-06	6
1361	2e-06	1
1362	2e-06	2
1363	2e-06	1
1364	2e-06	2
1365	2e-06	1
1366	2e-06	1
1367	2e-06	1
1368	2e-06	2
1369	2e-06	1
1370	2e-06	1
1371	2e-06	1
1372	2e-06	2
1373	2e-06	2
1374	2e-06	5
1375	2e-06	1
1376	2e-06	1
1377	2e-06	1
1378	2e-06	2
1379	2e-06	2
1380	2e-06	3
1381	3e-06	1
1382	1.4e-05	1
1383	2e-06	1
1384	2e-06	2
1385	1.4e-05	1
1386	2e-06	1
1387	2e-06	1
1388	2.4e-05	1
1389	2e-06	1
1390	2e-06	1
1391	1.4e-05	1
1392	2e-06	1
1393	2e-06	1
1394	5e-06	1
1395	5e-06	3
1396	5e-06	6
1397	1.4e-05	1
1398	2e-06	1
1399	2e-06	2
1400	7e-06	1
1401	7e-06	4
1402	2e-06	1
1403	2e-06	3
1404	2e-06	2
1405	2e-06	2
1406	2e-06	3
1407	2e-06	1
1408	4e-06	1
1409	5e-06	1
1410	2e-06	1
1411	3e-06	1
1412	2e-06	1
1413	2e-06	2
1414	2e-06	3
1415	1e-05	1
1416	1e-05	4
1417	2e-06	1
1418	2e-06	2
1419	2e-06	2
1420	3e-06	1
1421	2e-06	1
1422	3e-06	1
1423	2e-06	1
1424	5e-06	1
1425	2e-06	1
1426	2e-06	1
1427	2e-06	1
1428	2e-06	3
1429	2e-06	2
1430	2e-06	2
1431	8e-06	1
1432	2e-06	1
1433	2e-06	1
1434	2e-06	1
1435	2e-06	2
1436	2e-06	2
1437	1.1e-05	1
1438	6e-06	1
1439	8e-06	1
1440	8e-06	2
1441	1e-05	1
1442	9e-06	1
1443	9e-06	3
1444	1.3e-05	1
1445	2e-06	1
1446	8e-06	1
1447	8e-06	2
1448	8e-06	1
1449	2e-06	1
1450	5e-06	1
1451	7e-06	1
1452	7e-06	2
1453	7e-06	2
1454	2e-06	1
1455	8e-06	1
1456	2e-06	1
1457	2e-06	1
1458	2e-06	2
